Name,Brand,Processor_brand,RAM_GB,RAM_type,Storage_capacity_GB,Storage_type,Graphics_name,Graphics_brand,Graphics_GB,Graphics_integreted,Display_size_inches,Horizontal_pixel,Vertical_pixel,ppi,Touch_screen,Operating_system,b_G3Dmark,b_G2Dmark,b_TDP,b_powerPerformance,Processor_full,b_manufacturer,b_singleScore,b_multiScore,b_cores,b_threads,b_baseClock,b_turboClock,cpu_tier,gpu_tier
Dell Inspiron 5410 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win10),Dell,Intel,16,DDR4,512, SSD,Intel Iris Xe,Intel,,False,14.0,1920,1080,157.35,True,Windows 10 OS,2782.0,338.0,,,Intel Core i7 1165G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
Avita Liber NS14A8INR671 Laptop (10th Gen Ci7/ 16GB/ 1TB SSD/ Win10 Home),Avita,Intel,16,DDR4,1000, SSD,Intel Integrated UHD,Intel,,True,14.0,1920,1080,157.35,False,Windows 10 OS,1582.0,267.0,,,Intel Core i7 10510U,Intel,1270.0,5974.0,6.0,12.0,1.1,4.7,1,0
Microsoft Surface Pro X 1876 Ultrabook (Microsoft SQ1/ 8GB/ 128GB SSD/ Win10),Microsoft,Microsoft,8,LPDDR4X,128, SSD,Adreno 685,Adreno,,False,13.0,2880,1920,266.26,True,Windows 10 OS,449.0,81.0,,,Microsoft SQ1 SQ1 SQ1,,1648.0,10136.0,6.0,,2.5,4.5,3,0
Avita Pura NS14A6 Laptop (AMD Ryzen 5/ 8GB/ 512GB SSD/ Win10),Avita,AMD,8,DDR4,512, SSD,AMD Radeon Vega 8,AMD,,False,14.0,1920,1080,157.35,False,Windows 10 OS,1593.0,421.0,,,AMD Ryzen 5 3500U,AMD,1379.0,7697.0,6.0,12.0,2.3,4.2,1,1
Apple MacBook Air 2020 Laptop (10th Gen Core i7/ 8GB/ 512GB SSD/ MacOS),Apple,Intel,8,LPDDR4X,512, SSD,Intel Iris Plus,Intel,,False,13.3,2560,1600,226.98,False,Mac 10.15.3	 OS,1850.0,316.0,,,Intel Core i7 i7,Intel,1210.0,8631.0,8.0,8.0,3.0,4.7,2,1
Samsung Galaxy Book Flex Alpha 2-in-1 Laptop (10th Gen Core i5/ 8GB/ 1TB SSD/ Win10),Samsung,Intel,8,DDR4,1000, SSD,Intel UHD Graphics,Intel,,False,13.3,1920,1080,165.63,False,Windows 10 OS,1582.0,267.0,,,Intel Core i5 i5,Intel,1142.0,6091.0,6.0,6.0,3.0,4.4,1,0
Apple MacBook Pro 16 Laptop (9th Gen Core i9/ 32GB/ 2TB SSD/ MacOS/ 4GB Graph),Apple,Intel,32,DDR4,2000, SSD,Radeon Pro 5500M,Radeon,4.0,False,16.0,3072,1920,226.42,False,Mac Catalina OS,6763.0,682.0,85.0,79.56,Intel Core i9 i9,Intel,1298.0,12341.0,8.0,16.0,3.1,5.0,3,2
HP EliteBook 840 G6 (8LX79PA) Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),HP,Intel,8,DDR4,512, SSD,Integrated UHD Graphics 620,Intel,,True,14.0,1920,1080,157.35,False,Windows 10 OS,1037.0,247.0,,,Intel Core i5 8265U,AMD,1379.0,7202.0,6.0,12.0,2.3,4.2,1,0
Dell Inspiron 5370 Laptop (8th Gen Core i7/ 8GB/ 256GB SSD/ Win10/ 4GB Graph),Dell,Intel,8,DDR4,256, SSD,Geforce MX130,NVIDIA,4.0,False,13.3,1920,1080,165.63,False,Windows 10 OS,1895.0,195.0,,,Intel Core i7 8550U,AMD,1413.0,8727.0,8.0,16.0,1.9,4.4,2,1
Honor MagicBook X16 Pro 2024 BRN-G58 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Honor,Intel,8,LPDDR4X,512, SSD,Intel UHD Graphics,Intel,,False,16.0,1920,1200,141.51,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,0
Honor MagicBook X14 Pro 2024 FRI-G58 Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Honor,Intel,8,LPDDRX4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,0
Lenovo ThinkPad P14s 21HF001EIG Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),Lenovo,Intel,16,LPDDR5X,512, SSD,NVIDIA RTX A500,NVIDIA,4.0,False,14.0,1920,1200,161.73,False,Windows 11 OS,22867.0,984.0,230.0,99.42,Intel Core i7 1360P,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,3
Lenovo ThinkPad P14s 21HF001FIG Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),Lenovo,Intel,16,LPDDR5X,512, SSD,NVIDIA RTX A500,NVIDIA,4.0,False,14.0,1920,1200,161.73,False,Windows 11 OS,22867.0,984.0,230.0,99.42,Intel Core i7 1360P,Intel,1648.0,8615.0,12.0,16.0,2.1,4.7,2,3
Lenovo Thinkpad E16 21JN004GIG Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Lenovo,Intel,8,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,16.0,1920,1080,137.68,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1335U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
Infinix INBook Y4 Max Series YL613 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),Infinix,Intel,8,LPDDR4X,512, SSD,Intel Integrated Iris Xe,Intel,,True,16.0,1920,1200,141.51,False,Windows 11 OS,2782.0,338.0,,,Intel Core i3 1315U,Intel,1172.0,5776.0,4.0,8.0,3.7,4.4,1,1
MSI Commercial 14 H A13MG-064IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),MSI,Intel,16,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,1
Lenovo IdeaPad 1 82V700ECIN Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,Intel,8,DDR4,512, SSD,Intel UHD Graphics 600,Intel,,False,15.6,1366,768,100.45,False,Windows 11 OS,328.0,98.0,,,Intel Celeron N4020,,1725.0,12117.0,6.0,,2.5,4.6,3,0
Honor MagicBook X16 Pro 2024 â€ŽBRN-G56 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Honor,Intel,16,LPDDR4X,512, SSD,Intel UHD Graphics,Intel,,False,16.0,1920,1200,141.51,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,0
MSI Katana A15 AI B8VE-418IN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11 /6GB Graph),MSI,AMD,16,DDR5,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.75,1920,1080,139.87,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 7 8845HS,AMD,1505.0,12645.0,8.0,16.0,3.2,4.7,3,2
MSI Commercial 14 H A13MG vPro-065IN Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/Win11),MSI,Intel,32,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 13700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,1
MSI Thin A15 AI B7UCX-068IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),MSI,AMD,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,AMD Ryzen 5 7535HS,,1379.0,9064.0,6.0,,3.2,4.2,2,2
MSI Thin A15 AI B7UC-067IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),MSI,AMD,16,DDR4,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 5 7535HS,,1379.0,9064.0,6.0,,3.2,4.2,2,2
MSI Thin A15 AI B7VE-066IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),MSI,AMD,16,DDR4,512, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 5 7535HS,,1379.0,9064.0,6.0,,3.2,4.2,2,2
MSI Thin A15 AI B7VE-065IN Gaming Laptop (AMD Ryzen 7 7735H/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),MSI,AMD,16,DDR4,1000, SSD,NVIDIA GeForce RTX 4050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,AMD Ryzen 7 7735HS,AMD,1346.0,10625.0,8.0,16.0,2.8,4.4,3,2
MSI Thin A15 AI B7VF-064IN Gaming Laptop (AMD Ryzen 7 7735H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),MSI,AMD,16,DDR4,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,16958.0,951.0,170.0,99.76,AMD Ryzen 7 7735HS,AMD,1346.0,10625.0,8.0,16.0,2.8,4.4,3,3
MSI Vector 17 HX A14VHG-806IN Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 12GB Graph),MSI,Intel,32,DDR5,2000, SSD,NVIDIA GeForce RTX 4080,NVIDIA,12.0,False,17.0,2560,1600,177.58,False,Windows 11 OS,24853.0,1003.0,320.0,77.66,Intel Core i9 14900HX,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,3
Infinix INBook X2 Slim XL23 Series Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),Infinix,Intel,8,LPDDR4X,512, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1080,157.35,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1155G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
MSI Modern 15 C13M-080IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),MSI,Intel,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 13700H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,1
MSI Modern 15 C13M-079IN Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home),MSI,Intel,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i9 13900H,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,1
MSI Modern 15 C13M-081IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),MSI,Intel,16,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,1
Chuwi GemiBook Plus CWI620 Laptop (Intel Celeron N100/ 8GB/ 256GB SSD/ Win11 Home),Chuwi,Intel,8,LPDDR5,256, SSD,Intel Integrated UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Celeron N100,AMD,954.0,8138.0,8.0,16.0,3.0,3.7,2,0
MSI Stealth 16 AI Studio A1VFG-058IN Gaming Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,Intel,32,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,2560,1600,188.68,False,Windows 11 OS,16958.0,951.0,170.0,99.76,Intel Core Ultra 155H,,1732.0,14825.0,12.0,,2.5,4.5,4,3
MSI Modern 14 D13MG-073IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),MSI,Intel,16,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,1
Lenovo LOQ 15IRH8 82XV00LTIN 2023 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Lenovo,Intel,16,DDR5,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,Intel Core i5 12450H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
MSI Modern 14 D13MG-071IN Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home),MSI,Intel,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i9 13900H,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,1
MSI Modern 14 D13MG-072IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),MSI,Intel,16,DDR4,1000, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 13620H,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,1
MSI Prestige 13 AI Evo A1MG Laptop (Intel Core Ultra 5/ 16GB/ 1TB SSD/ Win11 Home),MSI,Intel,16,LPDDR5,1000, SSD,Intel Arc Graphics,Intel,,False,13.3,2880,1800,255.36,False,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 125H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,1
Asus TUF F17 FX706HF-NY040W Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),Asus,Intel,16,DDR6,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,17.3,1920,1080,127.34,False,Windows 11 OS,8007.0,380.0,,,Intel Core i5 11400H,Intel,1737.0,9420.0,6.0,12.0,2.2,4.5,2,2
Dell G15-5530 GN5530D83M6001ORB1 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Dell,Intel,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 13450HX,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,2
Lenovo ThinkPad E14 21JKS0UA00 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,Intel,16,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1920,1200,161.73,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 1335U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,0
Lenovo Thinkbook 15 21DJA0FGIH Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,Intel,16,DDR4,512, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
HP 14-ew0153TU Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),HP,Intel,16,LPDDR5X,1000, SSD,Intel Integrated Intel Iris Xe,Intel,,True,14.0,2880,1800,242.59,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1355U,Intel,1599.0,6766.0,4.0,8.0,3.0,5.0,1,1
Chuwi Ubook X Laptop (10th Gen Core i3/ 12GB/ 512GB SSD/ Win11),Chuwi,Intel,12,LPDDR3,512, SSD,Intel UHD Graphics,Intel,,False,12.0,2160,1440,216.33,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 10210Y,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,0
Infinix INBook Y4 Max Series YL613 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11 Home),Infinix,Intel,16,LPDDR4X,512, SSD,Intel Integrated Iris Xe,Intel,,True,16.0,1920,1200,141.51,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1355U,Intel,1599.0,6766.0,4.0,8.0,3.0,5.0,1,1
Lenovo Ideapad Slim 3 Chromebook 14IAN8 83BN001PHA Laptop (Intel Pentium N100/ 4GB/ 128GB eMMC/ Chrome OS),Lenovo,Intel,4,LPDDR4X,128, Hard Disk,Intel UHD Graphics,Intel,,False,14.0,1366,768,111.94,False,Chrome OS,1582.0,267.0,,,Intel Pentium N100,AMD,954.0,8138.0,8.0,16.0,3.0,3.7,2,0
HP Pavilion 15-eh3039AU Laptop ( AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),HP,AMD,16,DDR4,512, SSD,AMD Radeon Graphics,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 7530U,AMD,1379.0,7697.0,6.0,12.0,2.3,4.2,1,0
Lenovo IdeaPad Gaming 3 15ACH6 82K2029CIN Laptop (AMD Ryzen 5 5500H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,AMD,16,DDR4,512, SSD,NVIDIA GeForce RTX 2050,NVIDIA,4.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,8007.0,380.0,,,AMD Ryzen 5 5500H,AMD,1372.0,10710.0,6.0,12.0,3.6,4.2,3,2
Asus Chromebook CM14 CM1402CM2A-EK0085 Laptop (MediaTek Kompanio 520/ 8GB/ 128GB eMMC/ Chrome OS),Asus,MediaTek,8,LPDDR4X,128, Hard Disk,Arm Mali G52 MC2 2EE,ARM,,False,14.0,1920,1080,157.35,True,Chrome OS,2782.0,338.0,,,MediaTek Kompanio,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Lenovo ThinkPad E1 21JNS03P00 Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,Intel,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,16.0,1920,1200,141.51,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1315U,Intel,1172.0,5776.0,4.0,8.0,3.7,4.4,1,0
Acer Aspire Lite AL15-52 15 Laptop (12th Gen Core i5/ 16GB/ 1TB SSD/ Win11),Acer,Intel,16,DDR4,1000, SSD,Intel Iris Xe Graphics,Intel,,False,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1235U,Intel,1824.0,13145.0,6.0,12.0,3.0,4.6,3,1
HP Spectre x360 14-eu0666TU Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home),HP,Intel,32,LPDDR5X,1000, SSD,Intel Arc Graphics,Intel,,False,14.0,2880,1800,242.59,True,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 155H,,1732.0,14825.0,12.0,,2.5,4.5,4,1
HP Spectre x360 14-eu0556TU Laptop (Intel Core Ultra 7/ 32GB/ 1TB SSD/ Win11 Home),HP,Intel,32,LPDDR5X,1000, SSD,Intel Arc Graphics,Intel,,False,14.0,2880,1800,242.59,True,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 155H,,1732.0,14825.0,12.0,,2.5,4.5,4,1
Acer Nitro V 15 ANV15-51 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Acer,Intel,16,DDR5,512, SSD,NVIDIA GeForce RTX 3050,NVIDIA,6.0,False,15.6,1920,1080,141.21,False,Windows 11 OS,12718.0,911.0,,,Intel Core i5 13420H,Intel,1473.0,5995.0,4.0,8.0,2.5,4.5,1,2
Lenovo IdeaPad Slim 3 82X60013IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Lenovo,Intel,8,LPDDR5,512, SSD,Integrated Intel UHD Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1305U,Intel,1312.0,6490.0,4.0,8.0,3.8,4.6,1,0
Chuwi CoreBook X Laptop (10th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Chuwi,Intel,16,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,2160,1440,185.43,False,Windows 11 OS,1582.0,267.0,,,Intel Core i5 1035G1,Intel,1096.0,8272.0,6.0,12.0,3.1,4.5,2,0
Avita Liber Liber E AM14A2INL54F Laptop (AMD Ryzen 5 5500U/ 8GB/ 256GB SSD/ Win11 Home),Avita,AMD,8,DDR4,256, SSD,AMD Radeon,AMD,,False,14.0,1920,1080,157.35,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 5500U,AMD,1185.0,7173.0,6.0,12.0,2.1,4.0,1,0
Lenovo ThinkPad X1 Fold Gen 1 Laptop (Intel Core i5/ 8GB/ 1TB SSD/ Win10 Pro),Lenovo,Intel,8,LPDDR4X,1000, SSD,Intel Integrated Graphics,Intel,,True,13.3,2048,1536,192.48,True,Windows 10 OS,1582.0,267.0,,,Intel Core i5 L16G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,0
HP Envy x360 15-fh0014AU Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),HP,AMD,8,LPDDR5,512, SSD,AMD Radeon AMD,AMD,,False,15.6,1920,1080,141.21,True,Windows 11 OS,292.0,103.0,,,AMD Ryzen 5 7530U,AMD,1379.0,7697.0,6.0,12.0,2.3,4.2,1,0
MSI Prestige 13 AI Evo A1M Laptop (Intel Core Ultra 7/ 16GB/ 512GB SSD/ Win11 Home),MSI,Intel,16,LPDDR5,512, SSD,Intel Arc Graphics,Intel,,False,13.3,1920,1200,170.24,False,Windows 11 OS,2782.0,338.0,,,Intel Core Ultra 155H,,1732.0,14825.0,12.0,,2.5,4.5,4,1
HP Omen 16-wf0054TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 8GB Graph),HP,Intel,16,DDR5,512, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.1,1920,1080,136.83,False,Windows 11 OS,16958.0,951.0,170.0,99.76,Intel Core i7 13700HX,Intel,1774.0,16860.0,14.0,20.0,2.3,4.7,4,3
Lenovo Ideapad Flex 5 14IAU7 82R700KHIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,Intel,8,LPDDR4,512, SSD,Intel Integrated UHD,Intel,,True,14.0,1920,1200,161.73,True,Windows 11 OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
Acer Predator Triton Neo 16 Laptop (Intel Core Ultra 9 / 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),Acer,Intel,32,LPDDR5X,2000, SSD,NVIDIA GeForce RTX 4070,NVIDIA,8.0,False,16.0,3200,2000,235.85,False,Windows 11 OS,22093.0,969.0,220.0,100.42,Intel Core Ultra 185H,Intel,1546.0,12442.0,8.0,16.0,2.1,4.8,3,3
Lenovo V14 82KAA0AMIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ DOS),Lenovo,Intel,8,DDR4,512, SSD,Intel UHD Graphics,Intel,,False,14.0,1366,768,111.94,False,DOS OS,1582.0,267.0,,,Intel Core i5 1135G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,0
Lenovo IdeaPad Slim 3 82H803HQIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Lenovo,Intel,8,DDR4,512, SSD,Integrated Intel Iris Xe Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 1155G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
Asus Chromebook CX3402CBA-PQ0173 Laptop (12th Gen Core i3/ 8GB/ 128GB EMMC/ Chrome OS),Asus,Intel,8,LPDDR5,128, Hard Disk,Intel Integrated UHD,Intel,,True,14.0,1920,1080,157.35,False,Chrome OS,1582.0,267.0,,,Intel Core i3 1215U,Intel,1693.0,8197.0,4.0,8.0,3.3,4.3,2,0
Lenovo V14 82KAA01QIH Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),Lenovo,Intel,8,DDR4,512, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1080,157.35,False,Windows 10 OS,2782.0,338.0,,,Intel Core i5 1135G7,Intel,1518.0,6109.0,4.0,8.0,1.2,4.7,1,1
Acer Nitro V16 Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graphics),Acer,AMD,16,DDR5,1000, SSD,NVIDIA GeForce RTX 4060,NVIDIA,8.0,False,16.0,1920,1200,141.51,False,Windows 11 OS,16958.0,951.0,170.0,99.76,AMD Ryzen 7 8845HS,AMD,1505.0,12645.0,8.0,16.0,3.2,4.7,3,3
Huawei Qingyun L540 Laptop (Kirin 9006C/ 16GB/ 512GB SSD/ Kirin OS),Huawei,HiSilicon,16,,512, SSD,,,,,14.0,2160,1440,185.43,False,Linux OS,2782.0,338.0,,,HiSilicon  Kirin 9006C 9006C 9006C,,1648.0,10136.0,6.0,,2.5,4.5,3,1
Lenovo IdeaPad Slim 3i 82RK011EIN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Lenovo,Intel,16,DDR4,512, SSD,Integrated Intel IrisXe Graphics,Intel,,True,15.6,1920,1080,141.21,False,Windows 11 OS,2782.0,338.0,,,Intel Core i7 1255U,AMD,1413.0,8727.0,8.0,16.0,1.9,4.4,2,1
Lenovo Yoga Slim 6 14IRH8 83E00012INLaptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),Lenovo,Intel,16,LPDDR5X,1000, SSD,Intel Integrated Iris Xe,Intel,,True,14.0,1920,1200,161.73,False,Windows 11 OS,2782.0,338.0,,,Intel Core i5 13500H,Intel,1732.0,14825.0,12.0,16.0,2.5,4.5,4,1
Huawei MateBook 14s 2023 Laptop (13th Gen Core i9/ 16GB RAM/ 1TB SSD/ Win11 Home),Huawei,Intel,16,,1000, SSD,Intel Iris Xe Graphics,Intel,,False,14.2,2520,1680,213.29,True,Windows 11 OS,2782.0,338.0,,,Intel Core i9 13900H,Intel,1948.0,16839.0,14.0,20.0,2.5,5.0,4,1
"Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U,/ 8GB/ 512GB SSD/ Win11)",Dell,AMD,8,LPDDR5,512, SSD,AMD Radeon Graphics,AMD,,False,15.6,1920,1080,141.21,False,Windows 11 OS,292.0,103.0,,,AMD Ryzen 3 7320U,Intel,1312.0,6490.0,4.0,8.0,3.8,4.6,1,0
Lenovo IdeaPad 1 14IGL7 82V6006EIN Laptop (Celeron N4020/ 8GB/ 256GB SSD/ Win11 Home),Lenovo,Intel,8,DDR4,256, SSD,Intel Integrated UHD,Intel,,True,14.0,1366,768,111.94,False,Windows 11 OS,1582.0,267.0,,,Intel Celeron N4020,,1725.0,12117.0,6.0,,2.5,4.6,3,0
